"Time (UTCG)","Xmtr Power (dBW)","Xmtr Gain (dB)","EIRP (dBW)","Free Space Loss (dB)","Atmos Loss (dB)","Rain Loss (dB)","CloudsFog Loss (dB)","TropoScintill Loss (dB)","Prop Loss (dB)","Freq. Doppler Shift (kHz)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","Tatmos (K)","Train (K)","TcloudsFog (K)","TtropoScintill (K)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","Bandwidth Overlap (units)","C/N (dB)","Eb/No (dB)","BER"
15 May 2024 16:23:16.000,30.000,0.0000,30.000,186.8888,0.0000,0.0000,0.0000,0.0000,186.8888,290.492490,14.500290,-156.889,-112.205775,0.000,0.000,0.000,0.000,20.00000000,91.710319,32000.000000,1.0000,16.6588,19.6691,1.000000e-30
15 May 2024 16:23:17.000,30.000,0.0000,30.000,186.8745,0.0000,0.0000,0.0000,0.0000,186.8745,290.484207,14.500290,-156.874,-112.191408,0.000,0.000,0.000,0.000,20.00000000,91.724686,32000.000000,1.0000,16.6732,19.6835,1.000000e-30
15 May 2024 16:23:18.000,30.000,0.0000,30.000,186.8601,0.0000,0.0000,0.0000,0.0000,186.8601,290.475621,14.500290,-156.860,-112.177017,0.000,0.000,0.000,0.000,20.00000000,91.739077,32000.000000,1.0000,16.6876,19.6979,1.000000e-30
15 May 2024 16:23:19.000,30.000,0.0000,30.000,186.8456,0.0000,0.0000,0.0000,0.0000,186.8456,290.466730,14.500290,-156.846,-112.162603,0.000,0.000,0.000,0.000,20.00000000,91.753491,32000.000000,1.0000,16.7020,19.7123,1.000000e-30
15 May 2024 16:23:20.000,30.000,0.0000,30.000,186.8312,0.0000,0.0000,0.0000,0.0000,186.8312,290.457532,14.500290,-156.831,-112.148166,0.000,0.000,0.000,0.000,20.00000000,91.767928,32000.000000,1.0000,16.7164,19.7267,1.000000e-30
15 May 2024 16:23:21.000,30.000,0.0000,30.000,186.8167,0.0000,0.0000,0.0000,0.0000,186.8167,290.448025,14.500290,-156.817,-112.133705,0.000,0.000,0.000,0.000,20.00000000,91.782390,32000.000000,1.0000,16.7309,19.7412,1.000000e-30
15 May 2024 16:23:22.000,30.000,0.0000,30.000,186.8023,0.0000,0.0000,0.0000,0.0000,186.8023,290.438209,14.500290,-156.802,-112.119220,0.000,0.000,0.000,0.000,20.00000000,91.796874,32000.000000,1.0000,16.7454,19.7557,1.000000e-30
15 May 2024 16:23:23.000,30.000,0.0000,30.000,186.7878,0.0000,0.0000,0.0000,0.0000,186.7878,290.428082,14.500290,-156.788,-112.104711,0.000,0.000,0.000,0.000,20.00000000,91.811383,32000.000000,1.0000,16.7599,19.7702,1.000000e-30
15 May 2024 16:23:24.000,30.000,0.0000,30.000,186.7732,0.0000,0.0000,0.0000,0.0000,186.7732,290.417641,14.500290,-156.773,-112.090179,0.000,0.000,0.000,0.000,20.00000000,91.825915,32000.000000,1.0000,16.7744,19.7847,1.000000e-30
15 May 2024 16:23:25.000,30.000,0.0000,30.000,186.7587,0.0000,0.0000,0.0000,0.0000,186.7587,290.406886,14.500290,-156.759,-112.075623,0.000,0.000,0.000,0.000,20.00000000,91.840471,32000.000000,1.0000,16.7890,19.7993,1.000000e-30
15 May 2024 16:23:26.000,30.000,0.0000,30.000,186.7441,0.0000,0.0000,0.0000,0.0000,186.7441,290.395814,14.500290,-156.744,-112.061043,0.000,0.000,0.000,0.000,20.00000000,91.855051,32000.000000,1.0000,16.8036,19.8139,1.000000e-30
15 May 2024 16:23:27.000,30.000,0.0000,30.000,186.7295,0.0000,0.0000,0.0000,0.0000,186.7295,290.384424,14.500290,-156.729,-112.046439,0.000,0.000,0.000,0.000,20.00000000,91.869655,32000.000000,1.0000,16.8182,19.8285,1.000000e-30
15 May 2024 16:23:28.000,30.000,0.0000,30.000,186.7149,0.0000,0.0000,0.0000,0.0000,186.7149,290.372715,14.500290,-156.715,-112.031811,0.000,0.000,0.000,0.000,20.00000000,91.884283,32000.000000,1.0000,16.8328,19.8431,1.000000e-30
15 May 2024 16:23:29.000,30.000,0.0000,30.000,186.7002,0.0000,0.0000,0.0000,0.0000,186.7002,290.360684,14.500290,-156.700,-112.017159,0.000,0.000,0.000,0.000,20.00000000,91.898935,32000.000000,1.0000,16.8474,19.8577,1.000000e-30
15 May 2024 16:23:30.000,30.000,0.0000,30.000,186.6855,0.0000,0.0000,0.0000,0.0000,186.6855,290.348330,14.500290,-156.686,-112.002483,0.000,0.000,0.000,0.000,20.00000000,91.913611,32000.000000,1.0000,16.8621,19.8724,1.000000e-30
15 May 2024 16:23:31.000,30.000,0.0000,30.000,186.6708,0.0000,0.0000,0.0000,0.0000,186.6708,290.335651,14.500290,-156.671,-111.987783,0.000,0.000,0.000,0.000,20.00000000,91.928312,32000.000000,1.0000,16.8768,19.8871,1.000000e-30
15 May 2024 16:23:32.000,30.000,0.0000,30.000,186.6561,0.0000,0.0000,0.0000,0.0000,186.6561,290.322645,14.500290,-156.656,-111.973058,0.000,0.000,0.000,0.000,20.00000000,91.943036,32000.000000,1.0000,16.8915,19.9018,1.000000e-30
15 May 2024 16:23:33.000,30.000,0.0000,30.000,186.6414,0.0000,0.0000,0.0000,0.0000,186.6414,290.309311,14.500290,-156.641,-111.958309,0.000,0.000,0.000,0.000,20.00000000,91.957785,32000.000000,1.0000,16.9063,19.9166,1.000000e-30
15 May 2024 16:23:34.000,30.000,0.0000,30.000,186.6266,0.0000,0.0000,0.0000,0.0000,186.6266,290.295646,14.500290,-156.627,-111.943536,0.000,0.000,0.000,0.000,20.00000000,91.972559,32000.000000,1.0000,16.9211,19.9314,1.000000e-30
15 May 2024 16:23:35.000,30.000,0.0000,30.000,186.6118,0.0000,0.0000,0.0000,0.0000,186.6118,290.281650,14.500290,-156.612,-111.928738,0.000,0.000,0.000,0.000,20.00000000,91.987357,32000.000000,1.0000,16.9359,19.9462,1.000000e-30
15 May 2024 16:23:36.000,30.000,0.0000,30.000,186.5970,0.0000,0.0000,0.0000,0.0000,186.5970,290.267320,14.500290,-156.597,-111.913915,0.000,0.000,0.000,0.000,20.00000000,92.002179,32000.000000,1.0000,16.9507,19.9610,1.000000e-30
15 May 2024 16:23:37.000,30.000,0.0000,30.000,186.5821,0.0000,0.0000,0.0000,0.0000,186.5821,290.252654,14.500290,-156.582,-111.899068,0.000,0.000,0.000,0.000,20.00000000,92.017026,32000.000000,1.0000,16.9655,19.9758,1.000000e-30
15 May 2024 16:23:38.000,30.000,0.0000,30.000,186.5672,0.0000,0.0000,0.0000,0.0000,186.5672,290.237651,14.500290,-156.567,-111.884197,0.000,0.000,0.000,0.000,20.00000000,92.031897,32000.000000,1.0000,16.9804,19.9907,1.000000e-30
15 May 2024 16:23:39.000,30.000,0.0000,30.000,186.5523,0.0000,0.0000,0.0000,0.0000,186.5523,290.222308,14.500290,-156.552,-111.869300,0.000,0.000,0.000,0.000,20.00000000,92.046794,32000.000000,1.0000,16.9953,20.0056,1.000000e-30
15 May 2024 16:23:40.000,30.000,0.0000,30.000,186.5374,0.0000,0.0000,0.0000,0.0000,186.5374,290.206624,14.500290,-156.537,-111.854379,0.000,0.000,0.000,0.000,20.00000000,92.061715,32000.000000,1.0000,17.0102,20.0205,1.000000e-30
15 May 2024 16:23:41.000,30.000,0.0000,30.000,186.5225,0.0000,0.0000,0.0000,0.0000,186.5225,290.190598,14.500290,-156.522,-111.839433,0.000,0.000,0.000,0.000,20.00000000,92.076661,32000.000000,1.0000,17.0252,20.0355,1.000000e-30
15 May 2024 16:23:42.000,30.000,0.0000,30.000,186.5075,0.0000,0.0000,0.0000,0.0000,186.5075,290.174226,14.500290,-156.508,-111.824462,0.000,0.000,0.000,0.000,20.00000000,92.091632,32000.000000,1.0000,17.0401,20.0504,1.000000e-30
15 May 2024 16:23:43.000,30.000,0.0000,30.000,186.4925,0.0000,0.0000,0.0000,0.0000,186.4925,290.157507,14.500290,-156.493,-111.809466,0.000,0.000,0.000,0.000,20.00000000,92.106628,32000.000000,1.0000,17.0551,20.0654,1.000000e-30
15 May 2024 16:23:44.000,30.000,0.0000,30.000,186.4775,0.0000,0.0000,0.0000,0.0000,186.4775,290.140440,14.500290,-156.477,-111.794445,0.000,0.000,0.000,0.000,20.00000000,92.121649,32000.000000,1.0000,17.0701,20.0804,1.000000e-30
15 May 2024 16:23:45.000,30.000,0.0000,30.000,186.4624,0.0000,0.0000,0.0000,0.0000,186.4624,290.123022,14.500290,-156.462,-111.779399,0.000,0.000,0.000,0.000,20.00000000,92.136695,32000.000000,1.0000,17.0852,20.0955,1.000000e-30
15 May 2024 16:23:46.000,30.000,0.0000,30.000,186.4474,0.0000,0.0000,0.0000,0.0000,186.4474,290.105251,14.500290,-156.447,-111.764328,0.000,0.000,0.000,0.000,20.00000000,92.151766,32000.000000,1.0000,17.1003,20.1106,1.000000e-30
15 May 2024 16:23:47.000,30.000,0.0000,30.000,186.4323,0.0000,0.0000,0.0000,0.0000,186.4323,290.087126,14.500290,-156.432,-111.749231,0.000,0.000,0.000,0.000,20.00000000,92.166863,32000.000000,1.0000,17.1154,20.1257,1.000000e-30
15 May 2024 16:23:48.000,30.000,0.0000,30.000,186.4172,0.0000,0.0000,0.0000,0.0000,186.4172,290.068644,14.500290,-156.417,-111.734110,0.000,0.000,0.000,0.000,20.00000000,92.181985,32000.000000,1.0000,17.1305,20.1408,1.000000e-30
15 May 2024 16:23:49.000,30.000,0.0000,30.000,186.4020,0.0000,0.0000,0.0000,0.0000,186.4020,290.049803,14.500290,-156.402,-111.718962,0.000,0.000,0.000,0.000,20.00000000,92.197132,32000.000000,1.0000,17.1456,20.1559,1.000000e-30
15 May 2024 16:23:50.000,30.000,0.0000,30.000,186.3868,0.0000,0.0000,0.0000,0.0000,186.3868,290.030602,14.500290,-156.387,-111.703789,0.000,0.000,0.000,0.000,20.00000000,92.212305,32000.000000,1.0000,17.1608,20.1711,1.000000e-30
15 May 2024 16:23:51.000,30.000,0.0000,30.000,186.3716,0.0000,0.0000,0.0000,0.0000,186.3716,290.011037,14.500290,-156.372,-111.688591,0.000,0.000,0.000,0.000,20.00000000,92.227503,32000.000000,1.0000,17.1760,20.1863,1.000000e-30
15 May 2024 16:23:52.000,30.000,0.0000,30.000,186.3564,0.0000,0.0000,0.0000,0.0000,186.3564,289.991109,14.500290,-156.356,-111.673367,0.000,0.000,0.000,0.000,20.00000000,92.242727,32000.000000,1.0000,17.1912,20.2015,1.000000e-30
15 May 2024 16:23:53.000,30.000,0.0000,30.000,186.3412,0.0000,0.0000,0.0000,0.0000,186.3412,289.970813,14.500290,-156.341,-111.658118,0.000,0.000,0.000,0.000,20.00000000,92.257977,32000.000000,1.0000,17.2065,20.2168,1.000000e-30
15 May 2024 16:23:54.000,30.000,0.0000,30.000,186.3259,0.0000,0.0000,0.0000,0.0000,186.3259,289.950148,14.500290,-156.326,-111.642842,0.000,0.000,0.000,0.000,20.00000000,92.273252,32000.000000,1.0000,17.2218,20.2321,1.000000e-30
15 May 2024 16:23:55.000,30.000,0.0000,30.000,186.3106,0.0000,0.0000,0.0000,0.0000,186.3106,289.929112,14.500290,-156.311,-111.627541,0.000,0.000,0.000,0.000,20.00000000,92.288553,32000.000000,1.0000,17.2371,20.2474,1.000000e-30
15 May 2024 16:23:56.000,30.000,0.0000,30.000,186.2953,0.0000,0.0000,0.0000,0.0000,186.2953,289.907703,14.500290,-156.295,-111.612214,0.000,0.000,0.000,0.000,20.00000000,92.303880,32000.000000,1.0000,17.2524,20.2627,1.000000e-30
15 May 2024 16:23:57.000,30.000,0.0000,30.000,186.2799,0.0000,0.0000,0.0000,0.0000,186.2799,289.885918,14.500290,-156.280,-111.596861,0.000,0.000,0.000,0.000,20.00000000,92.319233,32000.000000,1.0000,17.2677,20.2780,1.000000e-30
15 May 2024 16:23:58.000,30.000,0.0000,30.000,186.2645,0.0000,0.0000,0.0000,0.0000,186.2645,289.863756,14.500290,-156.265,-111.581482,0.000,0.000,0.000,0.000,20.00000000,92.334612,32000.000000,1.0000,17.2831,20.2934,1.000000e-30
15 May 2024 16:23:59.000,30.000,0.0000,30.000,186.2491,0.0000,0.0000,0.0000,0.0000,186.2491,289.841214,14.500290,-156.249,-111.566077,0.000,0.000,0.000,0.000,20.00000000,92.350017,32000.000000,1.0000,17.2985,20.3088,1.000000e-30
15 May 2024 16:24:00.000,30.000,0.0000,30.000,186.2337,0.0000,0.0000,0.0000,0.0000,186.2337,289.818290,14.500290,-156.234,-111.550646,0.000,0.000,0.000,0.000,20.00000000,92.365448,32000.000000,1.0000,17.3139,20.3242,1.000000e-30
15 May 2024 16:24:01.000,30.000,0.0000,30.000,186.2182,0.0000,0.0000,0.0000,0.0000,186.2182,289.794982,14.500290,-156.218,-111.535189,0.000,0.000,0.000,0.000,20.00000000,92.380906,32000.000000,1.0000,17.3294,20.3397,1.000000e-30
15 May 2024 16:24:02.000,30.000,0.0000,30.000,186.2027,0.0000,0.0000,0.0000,0.0000,186.2027,289.771288,14.500290,-156.203,-111.519705,0.000,0.000,0.000,0.000,20.00000000,92.396389,32000.000000,1.0000,17.3449,20.3552,1.000000e-30
15 May 2024 16:24:03.000,30.000,0.0000,30.000,186.1872,0.0000,0.0000,0.0000,0.0000,186.1872,289.747205,14.500290,-156.187,-111.504195,0.000,0.000,0.000,0.000,20.00000000,92.411900,32000.000000,1.0000,17.3604,20.3707,1.000000e-30
15 May 2024 16:24:04.000,30.000,0.0000,30.000,186.1717,0.0000,0.0000,0.0000,0.0000,186.1717,289.722731,14.500290,-156.172,-111.488658,0.000,0.000,0.000,0.000,20.00000000,92.427436,32000.000000,1.0000,17.3759,20.3862,1.000000e-30
15 May 2024 16:24:05.000,30.000,0.0000,30.000,186.1561,0.0000,0.0000,0.0000,0.0000,186.1561,289.697864,14.500290,-156.156,-111.473095,0.000,0.000,0.000,0.000,20.00000000,92.442999,32000.000000,1.0000,17.3915,20.4018,1.000000e-30
15 May 2024 16:24:06.000,30.000,0.0000,30.000,186.1405,0.0000,0.0000,0.0000,0.0000,186.1405,289.672601,14.500290,-156.141,-111.457505,0.000,0.000,0.000,0.000,20.00000000,92.458589,32000.000000,1.0000,17.4071,20.4174,1.000000e-30
15 May 2024 16:24:07.000,30.000,0.0000,30.000,186.1249,0.0000,0.0000,0.0000,0.0000,186.1249,289.646940,14.500290,-156.125,-111.441889,0.000,0.000,0.000,0.000,20.00000000,92.474205,32000.000000,1.0000,17.4227,20.4330,1.000000e-30
15 May 2024 16:24:08.000,30.000,0.0000,30.000,186.1093,0.0000,0.0000,0.0000,0.0000,186.1093,289.620879,14.500290,-156.109,-111.426246,0.000,0.000,0.000,0.000,20.00000000,92.489848,32000.000000,1.0000,17.4383,20.4486,1.000000e-30
15 May 2024 16:24:09.000,30.000,0.0000,30.000,186.0936,0.0000,0.0000,0.0000,0.0000,186.0936,289.594415,14.500290,-156.094,-111.410576,0.000,0.000,0.000,0.000,20.00000000,92.505518,32000.000000,1.0000,17.4540,20.4643,1.000000e-30
15 May 2024 16:24:10.000,30.000,0.0000,30.000,186.0779,0.0000,0.0000,0.0000,0.0000,186.0779,289.567546,14.500290,-156.078,-111.394879,0.000,0.000,0.000,0.000,20.00000000,92.521215,32000.000000,1.0000,17.4697,20.4800,1.000000e-30
15 May 2024 16:24:11.000,30.000,0.0000,30.000,186.0622,0.0000,0.0000,0.0000,0.0000,186.0622,289.540269,14.500290,-156.062,-111.379156,0.000,0.000,0.000,0.000,20.00000000,92.536939,32000.000000,1.0000,17.4854,20.4957,1.000000e-30
15 May 2024 16:24:12.000,30.000,0.0000,30.000,186.0464,0.0000,0.0000,0.0000,0.0000,186.0464,289.512583,14.500290,-156.046,-111.363405,0.000,0.000,0.000,0.000,20.00000000,92.552689,32000.000000,1.0000,17.5012,20.5115,1.000000e-30
15 May 2024 16:24:13.000,30.000,0.0000,30.000,186.0307,0.0000,0.0000,0.0000,0.0000,186.0307,289.484484,14.500289,-156.031,-111.347627,0.000,0.000,0.000,0.000,20.00000000,92.568467,32000.000000,1.0000,17.5170,20.5273,1.000000e-30
15 May 2024 16:24:14.000,30.000,0.0000,30.000,186.0149,0.0000,0.0000,0.0000,0.0000,186.0149,289.455970,14.500289,-156.015,-111.331822,0.000,0.000,0.000,0.000,20.00000000,92.584272,32000.000000,1.0000,17.5328,20.5431,1.000000e-30
15 May 2024 16:24:15.000,30.000,0.0000,30.000,185.9990,0.0000,0.0000,0.0000,0.0000,185.9990,289.427039,14.500289,-155.999,-111.315990,0.000,0.000,0.000,0.000,20.00000000,92.600104,32000.000000,1.0000,17.5486,20.5589,1.000000e-30
15 May 2024 16:24:16.000,30.000,0.0000,30.000,185.9832,0.0000,0.0000,0.0000,0.0000,185.9832,289.397688,14.500289,-155.983,-111.300130,0.000,0.000,0.000,0.000,20.00000000,92.615964,32000.000000,1.0000,17.5645,20.5748,1.000000e-30
15 May 2024 16:24:17.000,30.000,0.0000,30.000,185.9673,0.0000,0.0000,0.0000,0.0000,185.9673,289.367915,14.500289,-155.967,-111.284244,0.000,0.000,0.000,0.000,20.00000000,92.631851,32000.000000,1.0000,17.5804,20.5907,1.000000e-30
15 May 2024 16:24:18.000,30.000,0.0000,30.000,185.9514,0.0000,0.0000,0.0000,0.0000,185.9514,289.337716,14.500289,-155.951,-111.268329,0.000,0.000,0.000,0.000,20.00000000,92.647765,32000.000000,1.0000,17.5963,20.6066,1.000000e-30
15 May 2024 16:24:19.000,30.000,0.0000,30.000,185.9354,0.0000,0.0000,0.0000,0.0000,185.9354,289.307089,14.500289,-155.935,-111.252387,0.000,0.000,0.000,0.000,20.00000000,92.663707,32000.000000,1.0000,17.6122,20.6225,1.000000e-30
15 May 2024 16:24:20.000,30.000,0.0000,30.000,185.9195,0.0000,0.0000,0.0000,0.0000,185.9195,289.276033,14.500289,-155.919,-111.236418,0.000,0.000,0.000,0.000,20.00000000,92.679677,32000.000000,1.0000,17.6282,20.6385,1.000000e-30
15 May 2024 16:24:21.000,30.000,0.0000,30.000,185.9035,0.0000,0.0000,0.0000,0.0000,185.9035,289.244543,14.500289,-155.903,-111.220421,0.000,0.000,0.000,0.000,20.00000000,92.695674,32000.000000,1.0000,17.6442,20.6545,1.000000e-30
15 May 2024 16:24:22.000,30.000,0.0000,30.000,185.8874,0.0000,0.0000,0.0000,0.0000,185.8874,289.212617,14.500289,-155.887,-111.204396,0.000,0.000,0.000,0.000,20.00000000,92.711699,32000.000000,1.0000,17.6602,20.6705,1.000000e-30
15 May 2024 16:24:23.000,30.000,0.0000,30.000,185.8714,0.0000,0.0000,0.0000,0.0000,185.8714,289.180254,14.500289,-155.871,-111.188343,0.000,0.000,0.000,0.000,20.00000000,92.727751,32000.000000,1.0000,17.6763,20.6866,1.000000e-30
15 May 2024 16:24:24.000,30.000,0.0000,30.000,185.8553,0.0000,0.0000,0.0000,0.0000,185.8553,289.147449,14.500289,-155.855,-111.172262,0.000,0.000,0.000,0.000,20.00000000,92.743832,32000.000000,1.0000,17.6923,20.7026,1.000000e-30
15 May 2024 16:24:25.000,30.000,0.0000,30.000,185.8392,0.0000,0.0000,0.0000,0.0000,185.8392,289.114200,14.500289,-155.839,-111.156153,0.000,0.000,0.000,0.000,20.00000000,92.759941,32000.000000,1.0000,17.7084,20.7187,1.000000e-30
15 May 2024 16:24:26.000,30.000,0.0000,30.000,185.8231,0.0000,0.0000,0.0000,0.0000,185.8231,289.080505,14.500289,-155.823,-111.140017,0.000,0.000,0.000,0.000,20.00000000,92.776078,32000.000000,1.0000,17.7246,20.7349,1.000000e-30
15 May 2024 16:24:27.000,30.000,0.0000,30.000,185.8069,0.0000,0.0000,0.0000,0.0000,185.8069,289.046361,14.500289,-155.807,-111.123852,0.000,0.000,0.000,0.000,20.00000000,92.792243,32000.000000,1.0000,17.7407,20.7510,1.000000e-30
15 May 2024 16:24:28.000,30.000,0.0000,30.000,185.7907,0.0000,0.0000,0.0000,0.0000,185.7907,289.011764,14.500289,-155.791,-111.107659,0.000,0.000,0.000,0.000,20.00000000,92.808436,32000.000000,1.0000,17.7569,20.7672,1.000000e-30
15 May 2024 16:24:29.000,30.000,0.0000,30.000,185.7745,0.0000,0.0000,0.0000,0.0000,185.7745,288.976712,14.500289,-155.774,-111.091437,0.000,0.000,0.000,0.000,20.00000000,92.824657,32000.000000,1.0000,17.7732,20.7835,1.000000e-30
15 May 2024 16:24:30.000,30.000,0.0000,30.000,185.7582,0.0000,0.0000,0.0000,0.0000,185.7582,288.941203,14.500289,-155.758,-111.075187,0.000,0.000,0.000,0.000,20.00000000,92.840907,32000.000000,1.0000,17.7894,20.7997,1.000000e-30
15 May 2024 16:24:31.000,30.000,0.0000,30.000,185.7420,0.0000,0.0000,0.0000,0.0000,185.7420,288.905233,14.500289,-155.742,-111.058909,0.000,0.000,0.000,0.000,20.00000000,92.857185,32000.000000,1.0000,17.8057,20.8160,1.000000e-30
15 May 2024 16:24:32.000,30.000,0.0000,30.000,185.7256,0.0000,0.0000,0.0000,0.0000,185.7256,288.868799,14.500289,-155.726,-111.042603,0.000,0.000,0.000,0.000,20.00000000,92.873492,32000.000000,1.0000,17.8220,20.8323,1.000000e-30
15 May 2024 16:24:33.000,30.000,0.0000,30.000,185.7093,0.0000,0.0000,0.0000,0.0000,185.7093,288.831898,14.500289,-155.709,-111.026267,0.000,0.000,0.000,0.000,20.00000000,92.889827,32000.000000,1.0000,17.8383,20.8486,1.000000e-30
15 May 2024 16:24:34.000,30.000,0.0000,30.000,185.6929,0.0000,0.0000,0.0000,0.0000,185.6929,288.794528,14.500289,-155.693,-111.009903,0.000,0.000,0.000,0.000,20.00000000,92.906191,32000.000000,1.0000,17.8547,20.8650,1.000000e-30
15 May 2024 16:24:35.000,30.000,0.0000,30.000,185.6766,0.0000,0.0000,0.0000,0.0000,185.6766,288.756685,14.500289,-155.677,-110.993511,0.000,0.000,0.000,0.000,20.00000000,92.922584,32000.000000,1.0000,17.8711,20.8814,1.000000e-30
15 May 2024 16:24:36.000,30.000,0.0000,30.000,185.6601,0.0000,0.0000,0.0000,0.0000,185.6601,288.718367,14.500289,-155.660,-110.977089,0.000,0.000,0.000,0.000,20.00000000,92.939005,32000.000000,1.0000,17.8875,20.8978,1.000000e-30
15 May 2024 16:24:37.000,30.000,0.0000,30.000,185.6437,0.0000,0.0000,0.0000,0.0000,185.6437,288.679570,14.500289,-155.644,-110.960638,0.000,0.000,0.000,0.000,20.00000000,92.955456,32000.000000,1.0000,17.9040,20.9143,1.000000e-30
15 May 2024 16:24:38.000,30.000,0.0000,30.000,185.6272,0.0000,0.0000,0.0000,0.0000,185.6272,288.640291,14.500289,-155.627,-110.944159,0.000,0.000,0.000,0.000,20.00000000,92.971935,32000.000000,1.0000,17.9204,20.9307,1.000000e-30
15 May 2024 16:24:39.000,30.000,0.0000,30.000,185.6107,0.0000,0.0000,0.0000,0.0000,185.6107,288.600527,14.500289,-155.611,-110.927650,0.000,0.000,0.000,0.000,20.00000000,92.988444,32000.000000,1.0000,17.9369,20.9472,1.000000e-30
15 May 2024 16:24:40.000,30.000,0.0000,30.000,185.5942,0.0000,0.0000,0.0000,0.0000,185.5942,288.560276,14.500289,-155.594,-110.911113,0.000,0.000,0.000,0.000,20.00000000,93.004981,32000.000000,1.0000,17.9535,20.9638,1.000000e-30
15 May 2024 16:24:41.000,30.000,0.0000,30.000,185.5776,0.0000,0.0000,0.0000,0.0000,185.5776,288.519533,14.500289,-155.578,-110.894546,0.000,0.000,0.000,0.000,20.00000000,93.021548,32000.000000,1.0000,17.9700,20.9803,1.000000e-30
