"Time (UTCG)","Xmtr Power (dBW)","Xmtr Gain (dB)","EIRP (dBW)","Free Space Loss (dB)","Atmos Loss (dB)","Rain Loss (dB)","CloudsFog Loss (dB)","TropoScintill Loss (dB)","Prop Loss (dB)","Freq. Doppler Shift (kHz)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","Tatmos (K)","Train (K)","TcloudsFog (K)","TtropoScintill (K)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","Bandwidth Overlap (units)","C/N (dB)","Eb/No (dB)","BER"
15 May 2024 16:39:08.000,30.000,0.0000,30.000,187.0761,0.0000,0.0000,0.0000,0.0000,187.0761,284.968955,14.500285,-157.076,-112.393036,0.000,0.000,0.000,0.000,20.00000000,91.523058,32000.000000,1.0000,16.4716,19.4819,1.000000e-30
15 May 2024 16:39:09.000,30.000,0.0000,30.000,187.0623,0.0000,0.0000,0.0000,0.0000,187.0623,284.958663,14.500285,-157.062,-112.379244,0.000,0.000,0.000,0.000,20.00000000,91.536850,32000.000000,1.0000,16.4854,19.4957,1.000000e-30
15 May 2024 16:39:10.000,30.000,0.0000,30.000,187.0485,0.0000,0.0000,0.0000,0.0000,187.0485,284.948076,14.500285,-157.048,-112.365430,0.000,0.000,0.000,0.000,20.00000000,91.550664,32000.000000,1.0000,16.4992,19.5095,1.000000e-30
15 May 2024 16:39:11.000,30.000,0.0000,30.000,187.0346,0.0000,0.0000,0.0000,0.0000,187.0346,284.937194,14.500285,-157.035,-112.351595,0.000,0.000,0.000,0.000,20.00000000,91.564499,32000.000000,1.0000,16.5130,19.5233,1.000000e-30
15 May 2024 16:39:12.000,30.000,0.0000,30.000,187.0208,0.0000,0.0000,0.0000,0.0000,187.0208,284.926014,14.500285,-157.021,-112.337738,0.000,0.000,0.000,0.000,20.00000000,91.578356,32000.000000,1.0000,16.5269,19.5372,1.000000e-30
15 May 2024 16:39:13.000,30.000,0.0000,30.000,187.0069,0.0000,0.0000,0.0000,0.0000,187.0069,284.914535,14.500285,-157.007,-112.323860,0.000,0.000,0.000,0.000,20.00000000,91.592234,32000.000000,1.0000,16.5407,19.5510,1.000000e-30
15 May 2024 16:39:14.000,30.000,0.0000,30.000,186.9930,0.0000,0.0000,0.0000,0.0000,186.9930,284.902756,14.500285,-156.993,-112.309960,0.000,0.000,0.000,0.000,20.00000000,91.606134,32000.000000,1.0000,16.5546,19.5649,1.000000e-30
15 May 2024 16:39:15.000,30.000,0.0000,30.000,186.9791,0.0000,0.0000,0.0000,0.0000,186.9791,284.890676,14.500285,-156.979,-112.296038,0.000,0.000,0.000,0.000,20.00000000,91.620056,32000.000000,1.0000,16.5686,19.5789,1.000000e-30
15 May 2024 16:39:16.000,30.000,0.0000,30.000,186.9651,0.0000,0.0000,0.0000,0.0000,186.9651,284.878292,14.500285,-156.965,-112.282095,0.000,0.000,0.000,0.000,20.00000000,91.634000,32000.000000,1.0000,16.5825,19.5928,1.000000e-30
15 May 2024 16:39:17.000,30.000,0.0000,30.000,186.9512,0.0000,0.0000,0.0000,0.0000,186.9512,284.865603,14.500285,-156.951,-112.268129,0.000,0.000,0.000,0.000,20.00000000,91.647965,32000.000000,1.0000,16.5965,19.6068,1.000000e-30
15 May 2024 16:39:18.000,30.000,0.0000,30.000,186.9372,0.0000,0.0000,0.0000,0.0000,186.9372,284.852607,14.500285,-156.937,-112.254142,0.000,0.000,0.000,0.000,20.00000000,91.661952,32000.000000,1.0000,16.6105,19.6208,1.000000e-30
15 May 2024 16:39:19.000,30.000,0.0000,30.000,186.9232,0.0000,0.0000,0.0000,0.0000,186.9232,284.839304,14.500285,-156.923,-112.240133,0.000,0.000,0.000,0.000,20.00000000,91.675961,32000.000000,1.0000,16.6245,19.6348,1.000000e-30
15 May 2024 16:39:20.000,30.000,0.0000,30.000,186.9091,0.0000,0.0000,0.0000,0.0000,186.9091,284.825691,14.500285,-156.909,-112.226102,0.000,0.000,0.000,0.000,20.00000000,91.689992,32000.000000,1.0000,16.6385,19.6488,1.000000e-30
15 May 2024 16:39:21.000,30.000,0.0000,30.000,186.8951,0.0000,0.0000,0.0000,0.0000,186.8951,284.811767,14.500285,-156.895,-112.212049,0.000,0.000,0.000,0.000,20.00000000,91.704045,32000.000000,1.0000,16.6525,19.6628,1.000000e-30
15 May 2024 16:39:22.000,30.000,0.0000,30.000,186.8810,0.0000,0.0000,0.0000,0.0000,186.8810,284.797530,14.500285,-156.881,-112.197974,0.000,0.000,0.000,0.000,20.00000000,91.718120,32000.000000,1.0000,16.6666,19.6769,1.000000e-30
15 May 2024 16:39:23.000,30.000,0.0000,30.000,186.8669,0.0000,0.0000,0.0000,0.0000,186.8669,284.782979,14.500285,-156.867,-112.183877,0.000,0.000,0.000,0.000,20.00000000,91.732217,32000.000000,1.0000,16.6807,19.6910,1.000000e-30
15 May 2024 16:39:24.000,30.000,0.0000,30.000,186.8528,0.0000,0.0000,0.0000,0.0000,186.8528,284.768112,14.500285,-156.853,-112.169757,0.000,0.000,0.000,0.000,20.00000000,91.746337,32000.000000,1.0000,16.6948,19.7051,1.000000e-30
15 May 2024 16:39:25.000,30.000,0.0000,30.000,186.8387,0.0000,0.0000,0.0000,0.0000,186.8387,284.752927,14.500285,-156.839,-112.155616,0.000,0.000,0.000,0.000,20.00000000,91.760479,32000.000000,1.0000,16.7090,19.7193,1.000000e-30
15 May 2024 16:39:26.000,30.000,0.0000,30.000,186.8245,0.0000,0.0000,0.0000,0.0000,186.8245,284.737422,14.500285,-156.824,-112.141452,0.000,0.000,0.000,0.000,20.00000000,91.774642,32000.000000,1.0000,16.7231,19.7334,1.000000e-30
15 May 2024 16:39:27.000,30.000,0.0000,30.000,186.8103,0.0000,0.0000,0.0000,0.0000,186.8103,284.721597,14.500285,-156.810,-112.127265,0.000,0.000,0.000,0.000,20.00000000,91.788829,32000.000000,1.0000,16.7373,19.7476,1.000000e-30
15 May 2024 16:39:28.000,30.000,0.0000,30.000,186.7961,0.0000,0.0000,0.0000,0.0000,186.7961,284.705449,14.500285,-156.796,-112.113057,0.000,0.000,0.000,0.000,20.00000000,91.803038,32000.000000,1.0000,16.7515,19.7618,1.000000e-30
15 May 2024 16:39:29.000,30.000,0.0000,30.000,186.7819,0.0000,0.0000,0.0000,0.0000,186.7819,284.688977,14.500285,-156.782,-112.098826,0.000,0.000,0.000,0.000,20.00000000,91.817269,32000.000000,1.0000,16.7658,19.7761,1.000000e-30
15 May 2024 16:39:30.000,30.000,0.0000,30.000,186.7676,0.0000,0.0000,0.0000,0.0000,186.7676,284.672178,14.500285,-156.768,-112.084572,0.000,0.000,0.000,0.000,20.00000000,91.831522,32000.000000,1.0000,16.7800,19.7903,1.000000e-30
15 May 2024 16:39:31.000,30.000,0.0000,30.000,186.7533,0.0000,0.0000,0.0000,0.0000,186.7533,284.655052,14.500285,-156.753,-112.070295,0.000,0.000,0.000,0.000,20.00000000,91.845799,32000.000000,1.0000,16.7943,19.8046,1.000000e-30
15 May 2024 16:39:32.000,30.000,0.0000,30.000,186.7390,0.0000,0.0000,0.0000,0.0000,186.7390,284.637596,14.500285,-156.739,-112.055997,0.000,0.000,0.000,0.000,20.00000000,91.860098,32000.000000,1.0000,16.8086,19.8189,1.000000e-30
15 May 2024 16:39:33.000,30.000,0.0000,30.000,186.7247,0.0000,0.0000,0.0000,0.0000,186.7247,284.619809,14.500285,-156.725,-112.041675,0.000,0.000,0.000,0.000,20.00000000,91.874419,32000.000000,1.0000,16.8229,19.8332,1.000000e-30
15 May 2024 16:39:34.000,30.000,0.0000,30.000,186.7104,0.0000,0.0000,0.0000,0.0000,186.7104,284.601689,14.500285,-156.710,-112.027331,0.000,0.000,0.000,0.000,20.00000000,91.888764,32000.000000,1.0000,16.8373,19.8476,1.000000e-30
15 May 2024 16:39:35.000,30.000,0.0000,30.000,186.6960,0.0000,0.0000,0.0000,0.0000,186.6960,284.583234,14.500285,-156.696,-112.012963,0.000,0.000,0.000,0.000,20.00000000,91.903131,32000.000000,1.0000,16.8516,19.8619,1.000000e-30
15 May 2024 16:39:36.000,30.000,0.0000,30.000,186.6816,0.0000,0.0000,0.0000,0.0000,186.6816,284.564443,14.500285,-156.682,-111.998573,0.000,0.000,0.000,0.000,20.00000000,91.917521,32000.000000,1.0000,16.8660,19.8763,1.000000e-30
15 May 2024 16:39:37.000,30.000,0.0000,30.000,186.6672,0.0000,0.0000,0.0000,0.0000,186.6672,284.545313,14.500285,-156.667,-111.984160,0.000,0.000,0.000,0.000,20.00000000,91.931934,32000.000000,1.0000,16.8804,19.8907,1.000000e-30
15 May 2024 16:39:38.000,30.000,0.0000,30.000,186.6528,0.0000,0.0000,0.0000,0.0000,186.6528,284.525843,14.500285,-156.653,-111.969724,0.000,0.000,0.000,0.000,20.00000000,91.946370,32000.000000,1.0000,16.8949,19.9052,1.000000e-30
15 May 2024 16:39:39.000,30.000,0.0000,30.000,186.6383,0.0000,0.0000,0.0000,0.0000,186.6383,284.506030,14.500285,-156.638,-111.955266,0.000,0.000,0.000,0.000,20.00000000,91.960829,32000.000000,1.0000,16.9093,19.9196,1.000000e-30
15 May 2024 16:39:40.000,30.000,0.0000,30.000,186.6238,0.0000,0.0000,0.0000,0.0000,186.6238,284.485874,14.500284,-156.624,-111.940783,0.000,0.000,0.000,0.000,20.00000000,91.975311,32000.000000,1.0000,16.9238,19.9341,1.000000e-30
15 May 2024 16:39:41.000,30.000,0.0000,30.000,186.6093,0.0000,0.0000,0.0000,0.0000,186.6093,284.465372,14.500284,-156.609,-111.926278,0.000,0.000,0.000,0.000,20.00000000,91.989816,32000.000000,1.0000,16.9383,19.9486,1.000000e-30
15 May 2024 16:39:42.000,30.000,0.0000,30.000,186.5948,0.0000,0.0000,0.0000,0.0000,186.5948,284.444522,14.500284,-156.595,-111.911750,0.000,0.000,0.000,0.000,20.00000000,92.004344,32000.000000,1.0000,16.9528,19.9631,1.000000e-30
15 May 2024 16:39:43.000,30.000,0.0000,30.000,186.5802,0.0000,0.0000,0.0000,0.0000,186.5802,284.423323,14.500284,-156.580,-111.897198,0.000,0.000,0.000,0.000,20.00000000,92.018896,32000.000000,1.0000,16.9674,19.9777,1.000000e-30
15 May 2024 16:39:44.000,30.000,0.0000,30.000,186.5657,0.0000,0.0000,0.0000,0.0000,186.5657,284.401772,14.500284,-156.566,-111.882623,0.000,0.000,0.000,0.000,20.00000000,92.033471,32000.000000,1.0000,16.9820,19.9923,1.000000e-30
15 May 2024 16:39:45.000,30.000,0.0000,30.000,186.5511,0.0000,0.0000,0.0000,0.0000,186.5511,284.379868,14.500284,-156.551,-111.868025,0.000,0.000,0.000,0.000,20.00000000,92.048069,32000.000000,1.0000,16.9966,20.0069,1.000000e-30
15 May 2024 16:39:46.000,30.000,0.0000,30.000,186.5364,0.0000,0.0000,0.0000,0.0000,186.5364,284.357608,14.500284,-156.536,-111.853403,0.000,0.000,0.000,0.000,20.00000000,92.062691,32000.000000,1.0000,17.0112,20.0215,1.000000e-30
15 May 2024 16:39:47.000,30.000,0.0000,30.000,186.5218,0.0000,0.0000,0.0000,0.0000,186.5218,284.334992,14.500284,-156.522,-111.838758,0.000,0.000,0.000,0.000,20.00000000,92.077337,32000.000000,1.0000,17.0258,20.0361,1.000000e-30
15 May 2024 16:39:48.000,30.000,0.0000,30.000,186.5071,0.0000,0.0000,0.0000,0.0000,186.5071,284.312016,14.500284,-156.507,-111.824089,0.000,0.000,0.000,0.000,20.00000000,92.092005,32000.000000,1.0000,17.0405,20.0508,1.000000e-30
15 May 2024 16:39:49.000,30.000,0.0000,30.000,186.4924,0.0000,0.0000,0.0000,0.0000,186.4924,284.288678,14.500284,-156.492,-111.809396,0.000,0.000,0.000,0.000,20.00000000,92.106698,32000.000000,1.0000,17.0552,20.0655,1.000000e-30
15 May 2024 16:39:50.000,30.000,0.0000,30.000,186.4777,0.0000,0.0000,0.0000,0.0000,186.4777,284.264977,14.500284,-156.478,-111.794680,0.000,0.000,0.000,0.000,20.00000000,92.121414,32000.000000,1.0000,17.0699,20.0802,1.000000e-30
15 May 2024 16:39:51.000,30.000,0.0000,30.000,186.4630,0.0000,0.0000,0.0000,0.0000,186.4630,284.240911,14.500284,-156.463,-111.779940,0.000,0.000,0.000,0.000,20.00000000,92.136154,32000.000000,1.0000,17.0847,20.0950,1.000000e-30
15 May 2024 16:39:52.000,30.000,0.0000,30.000,186.4482,0.0000,0.0000,0.0000,0.0000,186.4482,284.216478,14.500284,-156.448,-111.765176,0.000,0.000,0.000,0.000,20.00000000,92.150918,32000.000000,1.0000,17.0994,20.1097,1.000000e-30
15 May 2024 16:39:53.000,30.000,0.0000,30.000,186.4334,0.0000,0.0000,0.0000,0.0000,186.4334,284.191675,14.500284,-156.433,-111.750389,0.000,0.000,0.000,0.000,20.00000000,92.165705,32000.000000,1.0000,17.1142,20.1245,1.000000e-30
15 May 2024 16:39:54.000,30.000,0.0000,30.000,186.4186,0.0000,0.0000,0.0000,0.0000,186.4186,284.166501,14.500284,-156.419,-111.735577,0.000,0.000,0.000,0.000,20.00000000,92.180517,32000.000000,1.0000,17.1290,20.1393,1.000000e-30
15 May 2024 16:39:55.000,30.000,0.0000,30.000,186.4038,0.0000,0.0000,0.0000,0.0000,186.4038,284.140953,14.500284,-156.404,-111.720742,0.000,0.000,0.000,0.000,20.00000000,92.195352,32000.000000,1.0000,17.1439,20.1542,1.000000e-30
15 May 2024 16:39:56.000,30.000,0.0000,30.000,186.3889,0.0000,0.0000,0.0000,0.0000,186.3889,284.115030,14.500284,-156.389,-111.705882,0.000,0.000,0.000,0.000,20.00000000,92.210212,32000.000000,1.0000,17.1587,20.1690,1.000000e-30
15 May 2024 16:39:57.000,30.000,0.0000,30.000,186.3740,0.0000,0.0000,0.0000,0.0000,186.3740,284.088729,14.500284,-156.374,-111.690999,0.000,0.000,0.000,0.000,20.00000000,92.225095,32000.000000,1.0000,17.1736,20.1839,1.000000e-30
15 May 2024 16:39:58.000,30.000,0.0000,30.000,186.3591,0.0000,0.0000,0.0000,0.0000,186.3591,284.062048,14.500284,-156.359,-111.676091,0.000,0.000,0.000,0.000,20.00000000,92.240003,32000.000000,1.0000,17.1885,20.1988,1.000000e-30
15 May 2024 16:39:59.000,30.000,0.0000,30.000,186.3442,0.0000,0.0000,0.0000,0.0000,186.3442,284.034985,14.500284,-156.344,-111.661159,0.000,0.000,0.000,0.000,20.00000000,92.254935,32000.000000,1.0000,17.2034,20.2137,1.000000e-30
15 May 2024 16:40:00.000,30.000,0.0000,30.000,186.3292,0.0000,0.0000,0.0000,0.0000,186.3292,284.007537,14.500284,-156.329,-111.646203,0.000,0.000,0.000,0.000,20.00000000,92.269891,32000.000000,1.0000,17.2184,20.2287,1.000000e-30
15 May 2024 16:40:01.000,30.000,0.0000,30.000,186.3143,0.0000,0.0000,0.0000,0.0000,186.3143,283.979703,14.500284,-156.314,-111.631222,0.000,0.000,0.000,0.000,20.00000000,92.284872,32000.000000,1.0000,17.2334,20.2437,1.000000e-30
15 May 2024 16:40:02.000,30.000,0.0000,30.000,186.2993,0.0000,0.0000,0.0000,0.0000,186.2993,283.951481,14.500284,-156.299,-111.616217,0.000,0.000,0.000,0.000,20.00000000,92.299877,32000.000000,1.0000,17.2484,20.2587,1.000000e-30
15 May 2024 16:40:03.000,30.000,0.0000,30.000,186.2842,0.0000,0.0000,0.0000,0.0000,186.2842,283.922867,14.500284,-156.284,-111.601188,0.000,0.000,0.000,0.000,20.00000000,92.314906,32000.000000,1.0000,17.2634,20.2737,1.000000e-30
15 May 2024 16:40:04.000,30.000,0.0000,30.000,186.2692,0.0000,0.0000,0.0000,0.0000,186.2692,283.893861,14.500284,-156.269,-111.586134,0.000,0.000,0.000,0.000,20.00000000,92.329960,32000.000000,1.0000,17.2785,20.2888,1.000000e-30
15 May 2024 16:40:05.000,30.000,0.0000,30.000,186.2541,0.0000,0.0000,0.0000,0.0000,186.2541,283.864459,14.500284,-156.254,-111.571056,0.000,0.000,0.000,0.000,20.00000000,92.345039,32000.000000,1.0000,17.2935,20.3038,1.000000e-30
15 May 2024 16:40:06.000,30.000,0.0000,30.000,186.2390,0.0000,0.0000,0.0000,0.0000,186.2390,283.834659,14.500284,-156.239,-111.555952,0.000,0.000,0.000,0.000,20.00000000,92.360142,32000.000000,1.0000,17.3086,20.3189,1.000000e-30
15 May 2024 16:40:07.000,30.000,0.0000,30.000,186.2239,0.0000,0.0000,0.0000,0.0000,186.2239,283.804460,14.500284,-156.224,-111.540824,0.000,0.000,0.000,0.000,20.00000000,92.375270,32000.000000,1.0000,17.3238,20.3341,1.000000e-30
15 May 2024 16:40:08.000,30.000,0.0000,30.000,186.2087,0.0000,0.0000,0.0000,0.0000,186.2087,283.773858,14.500284,-156.209,-111.525672,0.000,0.000,0.000,0.000,20.00000000,92.390422,32000.000000,1.0000,17.3389,20.3492,1.000000e-30
15 May 2024 16:40:09.000,30.000,0.0000,30.000,186.1935,0.0000,0.0000,0.0000,0.0000,186.1935,283.742851,14.500284,-156.194,-111.510494,0.000,0.000,0.000,0.000,20.00000000,92.405600,32000.000000,1.0000,17.3541,20.3644,1.000000e-30
15 May 2024 16:40:10.000,30.000,0.0000,30.000,186.1783,0.0000,0.0000,0.0000,0.0000,186.1783,283.711437,14.500284,-156.178,-111.495292,0.000,0.000,0.000,0.000,20.00000000,92.420802,32000.000000,1.0000,17.3693,20.3796,1.000000e-30
15 May 2024 16:40:11.000,30.000,0.0000,30.000,186.1631,0.0000,0.0000,0.0000,0.0000,186.1631,283.679614,14.500284,-156.163,-111.480065,0.000,0.000,0.000,0.000,20.00000000,92.436030,32000.000000,1.0000,17.3845,20.3948,1.000000e-30
15 May 2024 16:40:12.000,30.000,0.0000,30.000,186.1479,0.0000,0.0000,0.0000,0.0000,186.1479,283.647379,14.500284,-156.148,-111.464812,0.000,0.000,0.000,0.000,20.00000000,92.451282,32000.000000,1.0000,17.3998,20.4101,1.000000e-30
15 May 2024 16:40:13.000,30.000,0.0000,30.000,186.1326,0.0000,0.0000,0.0000,0.0000,186.1326,283.614730,14.500284,-156.133,-111.449535,0.000,0.000,0.000,0.000,20.00000000,92.466559,32000.000000,1.0000,17.4151,20.4254,1.000000e-30
