"Time (UTCG)","Xmtr Power (dBW)","Xmtr Gain (dB)","EIRP (dBW)","Free Space Loss (dB)","Atmos Loss (dB)","Rain Loss (dB)","CloudsFog Loss (dB)","TropoScintill Loss (dB)","Prop Loss (dB)","Freq. Doppler Shift (kHz)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","Tatmos (K)","Train (K)","TcloudsFog (K)","TtropoScintill (K)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","Bandwidth Overlap (units)","C/N (dB)","Eb/No (dB)","BER"
15 May 2024 15:26:36.509,30.000,0.0000,30.000,188.6380,0.0000,0.0000,0.0000,0.0000,188.6380,260.256879,14.500260,-158.638,-113.954946,0.000,0.000,0.000,0.000,20.00000000,89.961148,32000.000000,1.0000,14.9096,17.9199,4.459589e-29
15 May 2024 15:26:37.000,30.000,0.0000,30.000,188.6328,0.0000,0.0000,0.0000,0.0000,188.6328,260.246150,14.500260,-158.633,-113.949778,0.000,0.000,0.000,0.000,20.00000000,89.966316,32000.000000,1.0000,14.9148,17.9251,4.140110e-29
15 May 2024 15:26:38.000,30.000,0.0000,30.000,188.6223,0.0000,0.0000,0.0000,0.0000,188.6223,260.224100,14.500260,-158.622,-113.939251,0.000,0.000,0.000,0.000,20.00000000,89.976844,32000.000000,1.0000,14.9253,17.9356,3.557340e-29
15 May 2024 15:26:39.000,30.000,0.0000,30.000,188.6118,0.0000,0.0000,0.0000,0.0000,188.6118,260.201765,14.500260,-158.612,-113.928711,0.000,0.000,0.000,0.000,20.00000000,89.987383,32000.000000,1.0000,14.9359,17.9462,3.054960e-29
15 May 2024 15:26:40.000,30.000,0.0000,30.000,188.6012,0.0000,0.0000,0.0000,0.0000,188.6012,260.179145,14.500260,-158.601,-113.918160,0.000,0.000,0.000,0.000,20.00000000,89.997934,32000.000000,1.0000,14.9464,17.9567,2.622113e-29
15 May 2024 15:26:41.000,30.000,0.0000,30.000,188.5906,0.0000,0.0000,0.0000,0.0000,188.5906,260.156238,14.500260,-158.591,-113.907597,0.000,0.000,0.000,0.000,20.00000000,90.008498,32000.000000,1.0000,14.9570,17.9673,2.249375e-29
15 May 2024 15:26:42.000,30.000,0.0000,30.000,188.5801,0.0000,0.0000,0.0000,0.0000,188.5801,260.133044,14.500260,-158.580,-113.897021,0.000,0.000,0.000,0.000,20.00000000,90.019073,32000.000000,1.0000,14.9676,17.9779,1.928573e-29
15 May 2024 15:26:43.000,30.000,0.0000,30.000,188.5695,0.0000,0.0000,0.0000,0.0000,188.5695,260.109562,14.500260,-158.569,-113.886434,0.000,0.000,0.000,0.000,20.00000000,90.029660,32000.000000,1.0000,14.9782,17.9885,1.652619e-29
15 May 2024 15:26:44.000,30.000,0.0000,30.000,188.5589,0.0000,0.0000,0.0000,0.0000,188.5589,260.085789,14.500260,-158.559,-113.875835,0.000,0.000,0.000,0.000,20.00000000,90.040259,32000.000000,1.0000,14.9888,17.9991,1.415374e-29
15 May 2024 15:26:45.000,30.000,0.0000,30.000,188.5483,0.0000,0.0000,0.0000,0.0000,188.5483,260.061725,14.500260,-158.548,-113.865224,0.000,0.000,0.000,0.000,20.00000000,90.050870,32000.000000,1.0000,14.9994,18.0097,1.211518e-29
15 May 2024 15:26:46.000,30.000,0.0000,30.000,188.5376,0.0000,0.0000,0.0000,0.0000,188.5376,260.037370,14.500260,-158.538,-113.854601,0.000,0.000,0.000,0.000,20.00000000,90.061493,32000.000000,1.0000,15.0100,18.0203,1.036450e-29
15 May 2024 15:26:47.000,30.000,0.0000,30.000,188.5270,0.0000,0.0000,0.0000,0.0000,188.5270,260.012721,14.500260,-158.527,-113.843966,0.000,0.000,0.000,0.000,20.00000000,90.072128,32000.000000,1.0000,15.0206,18.0309,8.861858e-30
15 May 2024 15:26:48.000,30.000,0.0000,30.000,188.5164,0.0000,0.0000,0.0000,0.0000,188.5164,259.987777,14.500260,-158.516,-113.833319,0.000,0.000,0.000,0.000,20.00000000,90.082775,32000.000000,1.0000,15.0313,18.0416,7.572838e-30
15 May 2024 15:26:49.000,30.000,0.0000,30.000,188.5057,0.0000,0.0000,0.0000,0.0000,188.5057,259.962538,14.500260,-158.506,-113.822660,0.000,0.000,0.000,0.000,20.00000000,90.093435,32000.000000,1.0000,15.0419,18.0522,6.467684e-30
15 May 2024 15:26:50.000,30.000,0.0000,30.000,188.4950,0.0000,0.0000,0.0000,0.0000,188.4950,259.937002,14.500260,-158.495,-113.811988,0.000,0.000,0.000,0.000,20.00000000,90.104106,32000.000000,1.0000,15.0526,18.0629,5.520699e-30
15 May 2024 15:26:51.000,30.000,0.0000,30.000,188.4843,0.0000,0.0000,0.0000,0.0000,188.4843,259.911169,14.500260,-158.484,-113.801305,0.000,0.000,0.000,0.000,20.00000000,90.114789,32000.000000,1.0000,15.0633,18.0736,4.709702e-30
15 May 2024 15:26:52.000,30.000,0.0000,30.000,188.4737,0.0000,0.0000,0.0000,0.0000,188.4737,259.885036,14.500260,-158.474,-113.790610,0.000,0.000,0.000,0.000,20.00000000,90.125484,32000.000000,1.0000,15.0740,18.0843,4.015557e-30
15 May 2024 15:26:53.000,30.000,0.0000,30.000,188.4629,0.0000,0.0000,0.0000,0.0000,188.4629,259.858602,14.500260,-158.463,-113.779902,0.000,0.000,0.000,0.000,20.00000000,90.136192,32000.000000,1.0000,15.0847,18.0950,3.421763e-30
15 May 2024 15:26:54.000,30.000,0.0000,30.000,188.4522,0.0000,0.0000,0.0000,0.0000,188.4522,259.831867,14.500260,-158.452,-113.769183,0.000,0.000,0.000,0.000,20.00000000,90.146911,32000.000000,1.0000,15.0954,18.1057,2.914103e-30
15 May 2024 15:26:55.000,30.000,0.0000,30.000,188.4415,0.0000,0.0000,0.0000,0.0000,188.4415,259.804829,14.500260,-158.441,-113.758451,0.000,0.000,0.000,0.000,20.00000000,90.157643,32000.000000,1.0000,15.1061,18.1164,2.480331e-30
15 May 2024 15:26:56.000,30.000,0.0000,30.000,188.4308,0.0000,0.0000,0.0000,0.0000,188.4308,259.777487,14.500260,-158.431,-113.747707,0.000,0.000,0.000,0.000,20.00000000,90.168387,32000.000000,1.0000,15.1169,18.1272,2.109904e-30
15 May 2024 15:26:57.000,30.000,0.0000,30.000,188.4200,0.0000,0.0000,0.0000,0.0000,188.4200,259.749840,14.500260,-158.420,-113.736951,0.000,0.000,0.000,0.000,20.00000000,90.179143,32000.000000,1.0000,15.1276,18.1379,1.793756e-30
15 May 2024 15:26:58.000,30.000,0.0000,30.000,188.4092,0.0000,0.0000,0.0000,0.0000,188.4092,259.721887,14.500260,-158.409,-113.726183,0.000,0.000,0.000,0.000,20.00000000,90.189911,32000.000000,1.0000,15.1384,18.1487,1.524089e-30
15 May 2024 15:26:59.000,30.000,0.0000,30.000,188.3984,0.0000,0.0000,0.0000,0.0000,188.3984,259.693626,14.500260,-158.398,-113.715403,0.000,0.000,0.000,0.000,20.00000000,90.200692,32000.000000,1.0000,15.1492,18.1595,1.294203e-30
15 May 2024 15:27:00.000,30.000,0.0000,30.000,188.3877,0.0000,0.0000,0.0000,0.0000,188.3877,259.665055,14.500260,-158.388,-113.704610,0.000,0.000,0.000,0.000,20.00000000,90.211484,32000.000000,1.0000,15.1600,18.1703,1.098345e-30
15 May 2024 15:27:01.000,30.000,0.0000,30.000,188.3768,0.0000,0.0000,0.0000,0.0000,188.3768,259.636175,14.500260,-158.377,-113.693805,0.000,0.000,0.000,0.000,20.00000000,90.222289,32000.000000,1.0000,15.1708,18.1811,1.000000e-30
15 May 2024 15:27:02.000,30.000,0.0000,30.000,188.3660,0.0000,0.0000,0.0000,0.0000,188.3660,259.606983,14.500260,-158.366,-113.682988,0.000,0.000,0.000,0.000,20.00000000,90.233106,32000.000000,1.0000,15.1816,18.1919,1.000000e-30
15 May 2024 15:27:03.000,30.000,0.0000,30.000,188.3552,0.0000,0.0000,0.0000,0.0000,188.3552,259.577478,14.500260,-158.355,-113.672159,0.000,0.000,0.000,0.000,20.00000000,90.243936,32000.000000,1.0000,15.1924,18.2027,1.000000e-30
15 May 2024 15:27:04.000,30.000,0.0000,30.000,188.3444,0.0000,0.0000,0.0000,0.0000,188.3444,259.547659,14.500260,-158.344,-113.661317,0.000,0.000,0.000,0.000,20.00000000,90.254777,32000.000000,1.0000,15.2033,18.2136,1.000000e-30
15 May 2024 15:27:05.000,30.000,0.0000,30.000,188.3335,0.0000,0.0000,0.0000,0.0000,188.3335,259.517525,14.500260,-158.334,-113.650463,0.000,0.000,0.000,0.000,20.00000000,90.265631,32000.000000,1.0000,15.2141,18.2244,1.000000e-30
15 May 2024 15:27:06.000,30.000,0.0000,30.000,188.3226,0.0000,0.0000,0.0000,0.0000,188.3226,259.487075,14.500259,-158.323,-113.639597,0.000,0.000,0.000,0.000,20.00000000,90.276498,32000.000000,1.0000,15.2250,18.2353,1.000000e-30
15 May 2024 15:27:07.000,30.000,0.0000,30.000,188.3118,0.0000,0.0000,0.0000,0.0000,188.3118,259.456306,14.500259,-158.312,-113.628718,0.000,0.000,0.000,0.000,20.00000000,90.287376,32000.000000,1.0000,15.2359,18.2462,1.000000e-30
15 May 2024 15:27:08.000,30.000,0.0000,30.000,188.3009,0.0000,0.0000,0.0000,0.0000,188.3009,259.425218,14.500259,-158.301,-113.617827,0.000,0.000,0.000,0.000,20.00000000,90.298267,32000.000000,1.0000,15.2468,18.2571,1.000000e-30
15 May 2024 15:27:09.000,30.000,0.0000,30.000,188.2900,0.0000,0.0000,0.0000,0.0000,188.2900,259.393810,14.500259,-158.290,-113.606924,0.000,0.000,0.000,0.000,20.00000000,90.309170,32000.000000,1.0000,15.2577,18.2680,1.000000e-30
15 May 2024 15:27:10.000,30.000,0.0000,30.000,188.2791,0.0000,0.0000,0.0000,0.0000,188.2791,259.362080,14.500259,-158.279,-113.596008,0.000,0.000,0.000,0.000,20.00000000,90.320086,32000.000000,1.0000,15.2686,18.2789,1.000000e-30
15 May 2024 15:27:11.000,30.000,0.0000,30.000,188.2681,0.0000,0.0000,0.0000,0.0000,188.2681,259.330026,14.500259,-158.268,-113.585080,0.000,0.000,0.000,0.000,20.00000000,90.331014,32000.000000,1.0000,15.2795,18.2898,1.000000e-30
15 May 2024 15:27:12.000,30.000,0.0000,30.000,188.2572,0.0000,0.0000,0.0000,0.0000,188.2572,259.297648,14.500259,-158.257,-113.574140,0.000,0.000,0.000,0.000,20.00000000,90.341955,32000.000000,1.0000,15.2905,18.3008,1.000000e-30
15 May 2024 15:27:13.000,30.000,0.0000,30.000,188.2462,0.0000,0.0000,0.0000,0.0000,188.2462,259.264944,14.500259,-158.246,-113.563187,0.000,0.000,0.000,0.000,20.00000000,90.352908,32000.000000,1.0000,15.3014,18.3117,1.000000e-30
15 May 2024 15:27:14.000,30.000,0.0000,30.000,188.2353,0.0000,0.0000,0.0000,0.0000,188.2353,259.231913,14.500259,-158.235,-113.552221,0.000,0.000,0.000,0.000,20.00000000,90.363873,32000.000000,1.0000,15.3124,18.3227,1.000000e-30
15 May 2024 15:27:15.000,30.000,0.0000,30.000,188.2243,0.0000,0.0000,0.0000,0.0000,188.2243,259.198554,14.500259,-158.224,-113.541243,0.000,0.000,0.000,0.000,20.00000000,90.374851,32000.000000,1.0000,15.3234,18.3337,1.000000e-30
15 May 2024 15:27:16.000,30.000,0.0000,30.000,188.2133,0.0000,0.0000,0.0000,0.0000,188.2133,259.164864,14.500259,-158.213,-113.530253,0.000,0.000,0.000,0.000,20.00000000,90.385841,32000.000000,1.0000,15.3343,18.3446,1.000000e-30
15 May 2024 15:27:17.000,30.000,0.0000,30.000,188.2023,0.0000,0.0000,0.0000,0.0000,188.2023,259.130843,14.500259,-158.202,-113.519250,0.000,0.000,0.000,0.000,20.00000000,90.396844,32000.000000,1.0000,15.3453,18.3556,1.000000e-30
15 May 2024 15:27:18.000,30.000,0.0000,30.000,188.1913,0.0000,0.0000,0.0000,0.0000,188.1913,259.096490,14.500259,-158.191,-113.508235,0.000,0.000,0.000,0.000,20.00000000,90.407859,32000.000000,1.0000,15.3564,18.3667,1.000000e-30
15 May 2024 15:27:19.000,30.000,0.0000,30.000,188.1803,0.0000,0.0000,0.0000,0.0000,188.1803,259.061802,14.500259,-158.180,-113.497207,0.000,0.000,0.000,0.000,20.00000000,90.418887,32000.000000,1.0000,15.3674,18.3777,1.000000e-30
15 May 2024 15:27:20.000,30.000,0.0000,30.000,188.1692,0.0000,0.0000,0.0000,0.0000,188.1692,259.026779,14.500259,-158.169,-113.486167,0.000,0.000,0.000,0.000,20.00000000,90.429927,32000.000000,1.0000,15.3784,18.3887,1.000000e-30
15 May 2024 15:27:21.000,30.000,0.0000,30.000,188.1582,0.0000,0.0000,0.0000,0.0000,188.1582,258.991418,14.500259,-158.158,-113.475114,0.000,0.000,0.000,0.000,20.00000000,90.440980,32000.000000,1.0000,15.3895,18.3998,1.000000e-30
15 May 2024 15:27:22.000,30.000,0.0000,30.000,188.1471,0.0000,0.0000,0.0000,0.0000,188.1471,258.955720,14.500259,-158.147,-113.464049,0.000,0.000,0.000,0.000,20.00000000,90.452045,32000.000000,1.0000,15.4005,18.4108,1.000000e-30
15 May 2024 15:27:23.000,30.000,0.0000,30.000,188.1360,0.0000,0.0000,0.0000,0.0000,188.1360,258.919682,14.500259,-158.136,-113.452971,0.000,0.000,0.000,0.000,20.00000000,90.463123,32000.000000,1.0000,15.4116,18.4219,1.000000e-30
15 May 2024 15:27:24.000,30.000,0.0000,30.000,188.1249,0.0000,0.0000,0.0000,0.0000,188.1249,258.883302,14.500259,-158.125,-113.441880,0.000,0.000,0.000,0.000,20.00000000,90.474214,32000.000000,1.0000,15.4227,18.4330,1.000000e-30
15 May 2024 15:27:25.000,30.000,0.0000,30.000,188.1138,0.0000,0.0000,0.0000,0.0000,188.1138,258.846580,14.500259,-158.114,-113.430777,0.000,0.000,0.000,0.000,20.00000000,90.485317,32000.000000,1.0000,15.4338,18.4441,1.000000e-30
15 May 2024 15:27:26.000,30.000,0.0000,30.000,188.1027,0.0000,0.0000,0.0000,0.0000,188.1027,258.809514,14.500259,-158.103,-113.419661,0.000,0.000,0.000,0.000,20.00000000,90.496433,32000.000000,1.0000,15.4449,18.4552,1.000000e-30
15 May 2024 15:27:27.000,30.000,0.0000,30.000,188.0916,0.0000,0.0000,0.0000,0.0000,188.0916,258.772102,14.500259,-158.092,-113.408533,0.000,0.000,0.000,0.000,20.00000000,90.507562,32000.000000,1.0000,15.4561,18.4664,1.000000e-30
15 May 2024 15:27:28.000,30.000,0.0000,30.000,188.0804,0.0000,0.0000,0.0000,0.0000,188.0804,258.734343,14.500259,-158.080,-113.397391,0.000,0.000,0.000,0.000,20.00000000,90.518703,32000.000000,1.0000,15.4672,18.4775,1.000000e-30
15 May 2024 15:27:29.000,30.000,0.0000,30.000,188.0693,0.0000,0.0000,0.0000,0.0000,188.0693,258.696236,14.500259,-158.069,-113.386238,0.000,0.000,0.000,0.000,20.00000000,90.529857,32000.000000,1.0000,15.4784,18.4887,1.000000e-30
15 May 2024 15:27:30.000,30.000,0.0000,30.000,188.0581,0.0000,0.0000,0.0000,0.0000,188.0581,258.657778,14.500259,-158.058,-113.375071,0.000,0.000,0.000,0.000,20.00000000,90.541023,32000.000000,1.0000,15.4895,18.4998,1.000000e-30
15 May 2024 15:27:31.000,30.000,0.0000,30.000,188.0469,0.0000,0.0000,0.0000,0.0000,188.0469,258.618969,14.500259,-158.047,-113.363892,0.000,0.000,0.000,0.000,20.00000000,90.552202,32000.000000,1.0000,15.5007,18.5110,1.000000e-30
15 May 2024 15:27:32.000,30.000,0.0000,30.000,188.0357,0.0000,0.0000,0.0000,0.0000,188.0357,258.579808,14.500259,-158.036,-113.352700,0.000,0.000,0.000,0.000,20.00000000,90.563394,32000.000000,1.0000,15.5119,18.5222,1.000000e-30
15 May 2024 15:27:33.000,30.000,0.0000,30.000,188.0245,0.0000,0.0000,0.0000,0.0000,188.0245,258.540291,14.500259,-158.025,-113.341495,0.000,0.000,0.000,0.000,20.00000000,90.574599,32000.000000,1.0000,15.5231,18.5334,1.000000e-30
15 May 2024 15:27:34.000,30.000,0.0000,30.000,188.0133,0.0000,0.0000,0.0000,0.0000,188.0133,258.500419,14.500259,-158.013,-113.330278,0.000,0.000,0.000,0.000,20.00000000,90.585816,32000.000000,1.0000,15.5343,18.5446,1.000000e-30
15 May 2024 15:27:35.000,30.000,0.0000,30.000,188.0021,0.0000,0.0000,0.0000,0.0000,188.0021,258.460189,14.500258,-158.002,-113.319048,0.000,0.000,0.000,0.000,20.00000000,90.597047,32000.000000,1.0000,15.5455,18.5558,1.000000e-30
15 May 2024 15:27:36.000,30.000,0.0000,30.000,187.9908,0.0000,0.0000,0.0000,0.0000,187.9908,258.419600,14.500258,-157.991,-113.307805,0.000,0.000,0.000,0.000,20.00000000,90.608290,32000.000000,1.0000,15.5568,18.5671,1.000000e-30
15 May 2024 15:27:37.000,30.000,0.0000,30.000,187.9796,0.0000,0.0000,0.0000,0.0000,187.9796,258.378650,14.500258,-157.980,-113.296549,0.000,0.000,0.000,0.000,20.00000000,90.619545,32000.000000,1.0000,15.5680,18.5783,1.000000e-30
15 May 2024 15:27:38.000,30.000,0.0000,30.000,187.9683,0.0000,0.0000,0.0000,0.0000,187.9683,258.337339,14.500258,-157.968,-113.285280,0.000,0.000,0.000,0.000,20.00000000,90.630814,32000.000000,1.0000,15.5793,18.5896,1.000000e-30
15 May 2024 15:27:39.000,30.000,0.0000,30.000,187.9570,0.0000,0.0000,0.0000,0.0000,187.9570,258.295663,14.500258,-157.957,-113.273999,0.000,0.000,0.000,0.000,20.00000000,90.642095,32000.000000,1.0000,15.5906,18.6009,1.000000e-30
15 May 2024 15:27:40.000,30.000,0.0000,30.000,187.9457,0.0000,0.0000,0.0000,0.0000,187.9457,258.253622,14.500258,-157.946,-113.262705,0.000,0.000,0.000,0.000,20.00000000,90.653390,32000.000000,1.0000,15.6019,18.6122,1.000000e-30
15 May 2024 15:27:41.000,30.000,0.0000,30.000,187.9344,0.0000,0.0000,0.0000,0.0000,187.9344,258.211214,14.500258,-157.934,-113.251398,0.000,0.000,0.000,0.000,20.00000000,90.664697,32000.000000,1.0000,15.6132,18.6235,1.000000e-30
15 May 2024 15:27:42.000,30.000,0.0000,30.000,187.9231,0.0000,0.0000,0.0000,0.0000,187.9231,258.168438,14.500258,-157.923,-113.240078,0.000,0.000,0.000,0.000,20.00000000,90.676017,32000.000000,1.0000,15.6245,18.6348,1.000000e-30
15 May 2024 15:27:43.000,30.000,0.0000,30.000,187.9118,0.0000,0.0000,0.0000,0.0000,187.9118,258.125291,14.500258,-157.912,-113.228745,0.000,0.000,0.000,0.000,20.00000000,90.687349,32000.000000,1.0000,15.6358,18.6461,1.000000e-30
15 May 2024 15:27:44.000,30.000,0.0000,30.000,187.9004,0.0000,0.0000,0.0000,0.0000,187.9004,258.081773,14.500258,-157.900,-113.217399,0.000,0.000,0.000,0.000,20.00000000,90.698695,32000.000000,1.0000,15.6472,18.6575,1.000000e-30
15 May 2024 15:27:45.000,30.000,0.0000,30.000,187.8891,0.0000,0.0000,0.0000,0.0000,187.8891,258.037881,14.500258,-157.889,-113.206040,0.000,0.000,0.000,0.000,20.00000000,90.710054,32000.000000,1.0000,15.6586,18.6689,1.000000e-30
15 May 2024 15:27:46.000,30.000,0.0000,30.000,187.8777,0.0000,0.0000,0.0000,0.0000,187.8777,257.993615,14.500258,-157.878,-113.194669,0.000,0.000,0.000,0.000,20.00000000,90.721426,32000.000000,1.0000,15.6699,18.6802,1.000000e-30
15 May 2024 15:27:47.000,30.000,0.0000,30.000,187.8663,0.0000,0.0000,0.0000,0.0000,187.8663,257.948971,14.500258,-157.866,-113.183284,0.000,0.000,0.000,0.000,20.00000000,90.732810,32000.000000,1.0000,15.6813,18.6916,1.000000e-30
15 May 2024 15:27:48.000,30.000,0.0000,30.000,187.8549,0.0000,0.0000,0.0000,0.0000,187.8549,257.903950,14.500258,-157.855,-113.171887,0.000,0.000,0.000,0.000,20.00000000,90.744208,32000.000000,1.0000,15.6927,18.7030,1.000000e-30
15 May 2024 15:27:49.000,30.000,0.0000,30.000,187.8435,0.0000,0.0000,0.0000,0.0000,187.8435,257.858548,14.500258,-157.844,-113.160476,0.000,0.000,0.000,0.000,20.00000000,90.755618,32000.000000,1.0000,15.7041,18.7144,1.000000e-30
15 May 2024 15:27:50.000,30.000,0.0000,30.000,187.8321,0.0000,0.0000,0.0000,0.0000,187.8321,257.812765,14.500258,-157.832,-113.149053,0.000,0.000,0.000,0.000,20.00000000,90.767042,32000.000000,1.0000,15.7155,18.7258,1.000000e-30
15 May 2024 15:27:51.000,30.000,0.0000,30.000,187.8207,0.0000,0.0000,0.0000,0.0000,187.8207,257.766599,14.500258,-157.821,-113.137616,0.000,0.000,0.000,0.000,20.00000000,90.778478,32000.000000,1.0000,15.7270,18.7373,1.000000e-30
15 May 2024 15:27:52.000,30.000,0.0000,30.000,187.8092,0.0000,0.0000,0.0000,0.0000,187.8092,257.720047,14.500258,-157.809,-113.126167,0.000,0.000,0.000,0.000,20.00000000,90.789928,32000.000000,1.0000,15.7384,18.7487,1.000000e-30
15 May 2024 15:27:53.000,30.000,0.0000,30.000,187.7977,0.0000,0.0000,0.0000,0.0000,187.7977,257.673109,14.500258,-157.798,-113.114704,0.000,0.000,0.000,0.000,20.00000000,90.801390,32000.000000,1.0000,15.7499,18.7602,1.000000e-30
15 May 2024 15:27:54.000,30.000,0.0000,30.000,187.7863,0.0000,0.0000,0.0000,0.0000,187.7863,257.625782,14.500258,-157.786,-113.103229,0.000,0.000,0.000,0.000,20.00000000,90.812866,32000.000000,1.0000,15.7614,18.7717,1.000000e-30
15 May 2024 15:27:55.000,30.000,0.0000,30.000,187.7748,0.0000,0.0000,0.0000,0.0000,187.7748,257.578065,14.500258,-157.775,-113.091740,0.000,0.000,0.000,0.000,20.00000000,90.824354,32000.000000,1.0000,15.7729,18.7832,1.000000e-30
15 May 2024 15:27:56.000,30.000,0.0000,30.000,187.7633,0.0000,0.0000,0.0000,0.0000,187.7633,257.529957,14.500258,-157.763,-113.080238,0.000,0.000,0.000,0.000,20.00000000,90.835856,32000.000000,1.0000,15.7844,18.7947,1.000000e-30
15 May 2024 15:27:57.000,30.000,0.0000,30.000,187.7518,0.0000,0.0000,0.0000,0.0000,187.7518,257.481455,14.500257,-157.752,-113.068723,0.000,0.000,0.000,0.000,20.00000000,90.847371,32000.000000,1.0000,15.7959,18.8062,1.000000e-30
15 May 2024 15:27:58.000,30.000,0.0000,30.000,187.7402,0.0000,0.0000,0.0000,0.0000,187.7402,257.432557,14.500257,-157.740,-113.057195,0.000,0.000,0.000,0.000,20.00000000,90.858899,32000.000000,1.0000,15.8074,18.8177,1.000000e-30
15 May 2024 15:27:59.000,30.000,0.0000,30.000,187.7287,0.0000,0.0000,0.0000,0.0000,187.7287,257.383262,14.500257,-157.729,-113.045654,0.000,0.000,0.000,0.000,20.00000000,90.870440,32000.000000,1.0000,15.8189,18.8292,1.000000e-30
15 May 2024 15:28:00.000,30.000,0.0000,30.000,187.7171,0.0000,0.0000,0.0000,0.0000,187.7171,257.333568,14.500257,-157.717,-113.034100,0.000,0.000,0.000,0.000,20.00000000,90.881994,32000.000000,1.0000,15.8305,18.8408,1.000000e-30
15 May 2024 15:28:01.000,30.000,0.0000,30.000,187.7056,0.0000,0.0000,0.0000,0.0000,187.7056,257.283474,14.500257,-157.706,-113.022533,0.000,0.000,0.000,0.000,20.00000000,90.893561,32000.000000,1.0000,15.8421,18.8524,1.000000e-30
15 May 2024 15:28:02.000,30.000,0.0000,30.000,187.6940,0.0000,0.0000,0.0000,0.0000,187.6940,257.232977,14.500257,-157.694,-113.010952,0.000,0.000,0.000,0.000,20.00000000,90.905142,32000.000000,1.0000,15.8536,18.8639,1.000000e-30
15 May 2024 15:28:03.000,30.000,0.0000,30.000,187.6824,0.0000,0.0000,0.0000,0.0000,187.6824,257.182076,14.500257,-157.682,-112.999359,0.000,0.000,0.000,0.000,20.00000000,90.916736,32000.000000,1.0000,15.8652,18.8755,1.000000e-30
15 May 2024 15:28:04.000,30.000,0.0000,30.000,187.6708,0.0000,0.0000,0.0000,0.0000,187.6708,257.130769,14.500257,-157.671,-112.987752,0.000,0.000,0.000,0.000,20.00000000,90.928342,32000.000000,1.0000,15.8768,18.8871,1.000000e-30
15 May 2024 15:28:05.000,30.000,0.0000,30.000,187.6592,0.0000,0.0000,0.0000,0.0000,187.6592,257.079053,14.500257,-157.659,-112.976132,0.000,0.000,0.000,0.000,20.00000000,90.939962,32000.000000,1.0000,15.8885,18.8988,1.000000e-30
15 May 2024 15:28:06.000,30.000,0.0000,30.000,187.6475,0.0000,0.0000,0.0000,0.0000,187.6475,257.026928,14.500257,-157.648,-112.964498,0.000,0.000,0.000,0.000,20.00000000,90.951596,32000.000000,1.0000,15.9001,18.9104,1.000000e-30
15 May 2024 15:28:07.000,30.000,0.0000,30.000,187.6359,0.0000,0.0000,0.0000,0.0000,187.6359,256.974392,14.500257,-157.636,-112.952852,0.000,0.000,0.000,0.000,20.00000000,90.963242,32000.000000,1.0000,15.9117,18.9220,1.000000e-30
15 May 2024 15:28:08.000,30.000,0.0000,30.000,187.6242,0.0000,0.0000,0.0000,0.0000,187.6242,256.921441,14.500257,-157.624,-112.941192,0.000,0.000,0.000,0.000,20.00000000,90.974902,32000.000000,1.0000,15.9234,18.9337,1.000000e-30
15 May 2024 15:28:09.000,30.000,0.0000,30.000,187.6126,0.0000,0.0000,0.0000,0.0000,187.6126,256.868076,14.500257,-157.613,-112.929519,0.000,0.000,0.000,0.000,20.00000000,90.986575,32000.000000,1.0000,15.9351,18.9454,1.000000e-30
15 May 2024 15:28:10.000,30.000,0.0000,30.000,187.6009,0.0000,0.0000,0.0000,0.0000,187.6009,256.814293,14.500257,-157.601,-112.917833,0.000,0.000,0.000,0.000,20.00000000,90.998261,32000.000000,1.0000,15.9468,18.9571,1.000000e-30
15 May 2024 15:28:11.000,30.000,0.0000,30.000,187.5892,0.0000,0.0000,0.0000,0.0000,187.5892,256.760091,14.500257,-157.589,-112.906133,0.000,0.000,0.000,0.000,20.00000000,91.009961,32000.000000,1.0000,15.9585,18.9688,1.000000e-30
15 May 2024 15:28:12.000,30.000,0.0000,30.000,187.5775,0.0000,0.0000,0.0000,0.0000,187.5775,256.705468,14.500257,-157.577,-112.894421,0.000,0.000,0.000,0.000,20.00000000,91.021674,32000.000000,1.0000,15.9702,18.9805,1.000000e-30
15 May 2024 15:28:13.000,30.000,0.0000,30.000,187.5657,0.0000,0.0000,0.0000,0.0000,187.5657,256.650422,14.500257,-157.566,-112.882694,0.000,0.000,0.000,0.000,20.00000000,91.033400,32000.000000,1.0000,15.9819,18.9922,1.000000e-30
15 May 2024 15:28:14.000,30.000,0.0000,30.000,187.5540,0.0000,0.0000,0.0000,0.0000,187.5540,256.594951,14.500257,-157.554,-112.870955,0.000,0.000,0.000,0.000,20.00000000,91.045139,32000.000000,1.0000,15.9936,19.0039,1.000000e-30
15 May 2024 15:28:15.000,30.000,0.0000,30.000,187.5422,0.0000,0.0000,0.0000,0.0000,187.5422,256.539053,14.500257,-157.542,-112.859202,0.000,0.000,0.000,0.000,20.00000000,91.056892,32000.000000,1.0000,16.0054,19.0157,1.000000e-30
15 May 2024 15:28:16.000,30.000,0.0000,30.000,187.5305,0.0000,0.0000,0.0000,0.0000,187.5305,256.482726,14.500256,-157.530,-112.847436,0.000,0.000,0.000,0.000,20.00000000,91.068658,32000.000000,1.0000,16.0172,19.0275,1.000000e-30
